Name,Year,Count
Isaac,1933,485
Isaac,1934,482
Isaac,1935,481
Isaac,1936,424
Isaac,1937,451
Isaac,1938,462
Isaac,1939,466
Isaac,1940,487
Isaac,1941,452
Isaac,1942,454
Isaac,1943,479
Isaac,1944,492
Isaac,1945,463
Isaac,1946,524
Isaac,1947,605
Isaac,1948,533
Isaac,1949,599
Isaac,1950,560
Isaac,1951,558
Isaac,1952,566
Isaac,1953,549
Isaac,1954,588
Isaac,1955,546
Isaac,1956,557
Isaac,1957,526
Isaac,1958,539
Isaac,1959,522
Isaac,1960,471
Isaac,1961,491
Isaac,1962,488
Isaac,1963,470
Isaac,1964,497
Isaac,1965,429
Isaac,1966,439
Isaac,1967,401
Isaac,1968,427
Isaac,1969,523
Isaac,1970,575
Isaac,1971,721
Isaac,1972,814
Isaac,1973,899
Isaac,1974,944
Isaac,1975,1025
Isaac,1976,1102
Isaac,1977,1278
Isaac,1978,1464
Isaac,1979,1748
Isaac,1980,1813
Isaac,1981,1845
Isaac,1982,1867
Isaac,1983,1806
Isaac,1984,1709
Isaac,1985,1680
Isaac,1986,1744
Isaac,1987,1845
Isaac,1988,1975
Isaac,1989,2218
Isaac,1990,2437
Isaac,1991,2510
Isaac,1992,2778
Isaac,1993,3227
Isaac,1994,3505
Isaac,1995,3889
Isaac,1996,4569
Isaac,1997,5152
Isaac,1998,5868
Isaac,1999,6417
Isaac,2000,7446
Isaac,2001,8209
Isaac,2002,8314
Isaac,2003,8947
Isaac,2004,9212
Isaac,2005,9133
Isaac,2006,9682
Isaac,2007,10264
Isaac,2008,10027
Isaac,2009,9553
Isaac,2010,9346
Isaac,2011,9588
Isaac,2012,10031
Isaac,2013,10075
Isaac,2014,9881
Isabel,1880,81
Isabel,1881,76
Isabel,1882,72
Isabel,1883,83
Isabel,1884,102
Isabel,1885,102
Isabel,1886,131
Isabel,1887,109
Isabel,1888,144
Isabel,1889,153
Isabel,1890,160
Isabel,1891,150
Isabel,1892,158
Isabel,1893,189
Isabel,1894,241
Isabel,1895,212
Isabel,1896,232
Isabel,1897,210
Isabel,1898,252
Isabel,1899,243
Isabel,1900,286
Isabel,1901,214
Isabel,1902,256
Isabel,1903,257
Isabel,1904,277
Isabel,1905,292
Isabel,1906,322
Isabel,1907,326
Isabel,1908,351
Isabel,1909,356
Isabel,1910,399
Isabel,1911,457
Isabel,1912,566
Isabel,1913,663
Isabel,1914,756
Isabel,1915,956
Isabel,1916,1011
Isabel,1917,948
Isabel,1918,1060
Isabel,1919,981
Isabel,1920,1021
Isabel,1921,1003
Isabel,1922,910
Isabel,1923,870
Isabel,1924,947
Isabel,1925,938
Isabel,1926,776
Isabel,1927,768
Isabel,1928,689
Isabel,1929,707
Isabel,1930,629
Isabel,1931,593
Isabel,1932,535
Isabel,1933,470
Isabel,1934,456
Isabel,1935,451
Isabel,1936,411
Isabel,1937,421
Isabel,1938,378
Isabel,1939,359
Isabel,1940,354
Isabel,1941,360
Isabel,1942,367
Isabel,1943,378
Isabel,1944,330
Isabel,1945,295
Isabel,1946,382
Isabel,1947,401
Isabel,1948,406
Isabel,1949,419
Isabel,1950,377
Isabel,1951,386
Isabel,1952,437
Isabel,1953,498
Isabel,1954,384
Isabel,1955,465
Isabel,1956,428
Isabel,1957,451
Isabel,1958,372
Isabel,1959,410
Isabel,1960,408
Isabel,1961,387
Isabel,1962,404
Isabel,1963,392
Isabel,1964,403
Isabel,1965,342
Isabel,1966,360
Isabel,1967,365
Isabel,1968,394
Isabel,1969,394
Isabel,1970,435
Isabel,1971,455
Isabel,1972,368
Isabel,1973,359
Isabel,1974,390
Isabel,1975,428
Isabel,1976,431
Isabel,1977,406
Isabel,1978,379
Isabel,1979,434
Isabel,1980,506
Isabel,1981,481
Isabel,1982,496
Isabel,1983,446
Isabel,1984,432
Isabel,1985,533
Isabel,1986,494
Isabel,1987,514
Isabel,1988,565
Isabel,1989,632
Isabel,1990,803
Isabel,1991,815
Isabel,1992,1075
Isabel,1993,1095
Isabel,1994,1144
Isabel,1995,1309
Isabel,1996,1480
Isabel,1997,2265
Isabel,1998,2835
Isabel,1999,3418
Isabel,2000,3458
Isabel,2001,3497
Isabel,2002,3659
Isabel,2003,3860
Isabel,2004,3650
Isabel,2005,3617
Isabel,2006,4018
Isabel,2007,3866
Isabel,2008,3491
Isabel,2009,2979
Isabel,2010,2659
Isabel,2011,2409
Isabel,2012,2374
Isabel,2013,2337
Isabel,2014,2318
Isabella,1880,50
Isabella,1881,50
Isabella,1882,44
Isabella,1883,54
Isabella,1884,76
Isabella,1885,48
Isabella,1886,80
Isabella,1887,58
Isabella,1888,63
Isabella,1889,80
Isabella,1890,91
Isabella,1891,79
Isabella,1892,88
Isabella,1893,109
Isabella,1894,92
Isabella,1895,90
Isabella,1896,88
Isabella,1897,86
Isabella,1898,86
Isabella,1899,94
Isabella,1900,128
Isabella,1901,92
Isabella,1902,84
Isabella,1903,96
Isabella,1904,88
Isabella,1905,105
Isabella,1906,110
Isabella,1907,126
Isabella,1908,112
Isabella,1909,97
Isabella,1910,151
Isabella,1911,129
Isabella,1912,161
Isabella,1913,165
Isabella,1914,187
Isabella,1915,242
Isabella,1916,246
Isabella,1917,237
Isabella,1918,254
Isabella,1919,274
Isabella,1920,252
Isabella,1921,236
Isabella,1922,241
Isabella,1923,228
Isabella,1924,231
Isabella,1925,205
Isabella,1926,187
Isabella,1927,182
Isabella,1928,178
Isabella,1929,155
Isabella,1930,142
Isabella,1931,138
Isabella,1932,129
Isabella,1933,116
Isabella,1934,90
Isabella,1935,93
Isabella,1936,80
Isabella,1937,105
Isabella,1938,100
Isabella,1939,86
Isabella,1940,77
Isabella,1941,96
Isabella,1942,71
Isabella,1943,91
Isabella,1944,76
Isabella,1945,64
Isabella,1946,74
Isabella,1947,83
Isabella,1948,77
Isabella,1949,69
Isabella,1950,55
Isabella,1951,64
Isabella,1952,63
Isabella,1953,63
Isabella,1954,53
Isabella,1955,61
Isabella,1956,64
Isabella,1957,65
Isabella,1958,52
Isabella,1959,49
Isabella,1960,54
Isabella,1961,53
Isabella,1962,48
Isabella,1963,50
Isabella,1964,46
Isabella,1965,39
Isabella,1966,45
Isabella,1967,44
Isabella,1968,22
Isabella,1969,29
Isabella,1970,40
Isabella,1971,40
Isabella,1972,32
Isabella,1973,32
Isabella,1974,30
Isabella,1975,33
Isabella,1976,21
Isabella,1977,24
Isabella,1978,26
Isabella,1979,22
Isabella,1980,37
Isabella,1981,38
Isabella,1982,33
Isabella,1983,31
Isabella,1984,33
Isabella,1985,34
Isabella,1986,60
Isabella,1987,74
Isabella,1988,78
Isabella,1989,139
Isabella,1990,215
Isabella,1991,305
Isabella,1992,508
Isabella,1993,827
Isabella,1994,1277
Isabella,1995,1738
Isabella,1996,2109
Isabella,1997,2866
Isabella,1998,3849
Isabella,1999,5064
Isabella,2000,6250
Isabella,2001,8836
Isabella,2002,12176
Isabella,2003,13788
Isabella,2004,15063
Isabella,2005,15188
Isabella,2006,18231
Isabella,2007,19149
Isabella,2008,18630
Isabella,2009,22304
Isabella,2010,22913
Isabella,2011,19896
Isabella,2012,19076
Isabella,2013,17591
Isabella,2014,16969
Isabelle,1880,80
Isabelle,1881,82
Isabelle,1882,81
Isabelle,1883,91
Isabelle,1884,115
Isabelle,1885,105
Isabelle,1886,136
Isabelle,1887,108
Isabelle,1888,153
Isabelle,1889,141
Isabelle,1890,156
Isabelle,1891,130
Isabelle,1892,213
Isabelle,1893,205
Isabelle,1894,184
Isabelle,1895,205
Isabelle,1896,180
Isabelle,1897,215
Isabelle,1898,221
Isabelle,1899,181
Isabelle,1900,224
Isabelle,1901,194
Isabelle,1902,204
Isabelle,1903,213
Isabelle,1904,223
Isabelle,1905,253
Isabelle,1906,278
Isabelle,1907,291
Isabelle,1908,308
Isabelle,1909,326
Isabelle,1910,389
Isabelle,1911,377
Isabelle,1912,520
Isabelle,1913,606
Isabelle,1914,739
Isabelle,1915,942
Isabelle,1916,927
Isabelle,1917,982
Isabelle,1918,886
Isabelle,1919,887
Isabelle,1920,899
Isabelle,1921,846
Isabelle,1922,794
Isabelle,1923,722
Isabelle,1924,760
Isabelle,1925,709
Isabelle,1926,636
Isabelle,1927,570
Isabelle,1928,533
Isabelle,1929,495
Isabelle,1930,438
Isabelle,1931,390
Isabelle,1932,364
Isabelle,1933,330
Isabelle,1934,272
Isabelle,1935,251
Isabelle,1936,225
Isabelle,1937,179
Isabelle,1938,161
Isabelle,1939,151
Isabelle,1940,188
Isabelle,1941,157
Isabelle,1942,176
Isabelle,1943,160
Isabelle,1944,148
Isabelle,1945,131
Isabelle,1946,124
Isabelle,1947,151
Isabelle,1948,124
Isabelle,1949,113
Isabelle,1950,103
Isabelle,1951,121
Isabelle,1952,113
Isabelle,1953,111
Isabelle,1954,98
Isabelle,1955,98
Isabelle,1956,89
Isabelle,1957,109
Isabelle,1958,81
Isabelle,1959,107
Isabelle,1960,98
Isabelle,1961,103
Isabelle,1962,99
Isabelle,1963,88
Isabelle,1964,102
Isabelle,1965,77
Isabelle,1966,73
Isabelle,1967,61
Isabelle,1968,55
Isabelle,1969,57
Isabelle,1970,56
Isabelle,1971,45
Isabelle,1972,59
Isabelle,1973,40
Isabelle,1974,47
Isabelle,1975,53
Isabelle,1976,45
Isabelle,1977,41
Isabelle,1978,37
Isabelle,1979,42
Isabelle,1980,49
Isabelle,1981,47
Isabelle,1982,33
Isabelle,1983,47
Isabelle,1984,61
Isabelle,1985,44
Isabelle,1986,60
Isabelle,1987,93
Isabelle,1988,120
Isabelle,1989,139
Isabelle,1990,172
Isabelle,1991,193
Isabelle,1992,239
Isabelle,1993,278
Isabelle,1994,443
Isabelle,1995,508
Isabelle,1996,726
Isabelle,1997,1163
Isabelle,1998,1590
Isabelle,1999,1953
Isabelle,2000,2339
Isabelle,2001,2943
Isabelle,2002,3063
Isabelle,2003,3108
Isabelle,2004,3107
Isabelle,2005,3279
Isabelle,2006,4044
Isabelle,2007,4102
Isabelle,2008,3570
Isabelle,2009,3301
Isabelle,2010,2892
Isabelle,2011,2661
Isabelle,2012,2495
Isabelle,2013,2744
Isabelle,2014,3044
Isaiah,1880,40
Isaiah,1881,32
Isaiah,1882,37
Isaiah,1883,30
Isaiah,1884,23
Isaiah,1885,29
Isaiah,1886,35
Isaiah,1887,34
Isaiah,1888,31
Isaiah,1889,13
Isaiah,1890,41
Isaiah,1891,22
Isaiah,1892,24
Isaiah,1893,19
Isaiah,1894,36
Isaiah,1895,24
Isaiah,1896,22
Isaiah,1897,24
Isaiah,1898,23
Isaiah,1899,29
Isaiah,1900,32
Isaiah,1901,17
Isaiah,1902,25
Isaiah,1903,23
Isaiah,1904,25
Isaiah,1905,22
Isaiah,1906,23
Isaiah,1907,27
Isaiah,1908,33
Isaiah,1909,36
Isaiah,1910,39
Isaiah,1911,33
Isaiah,1912,59
Isaiah,1913,64
Isaiah,1914,68
Isaiah,1915,92
Isaiah,1916,110
Isaiah,1917,108
Isaiah,1918,133
Isaiah,1919,139
Isaiah,1920,122
Isaiah,1921,107
Isaiah,1922,148
Isaiah,1923,123
Isaiah,1924,138
Isaiah,1925,127
Isaiah,1926,125
Isaiah,1927,117
Isaiah,1928,120
Isaiah,1929,135
Isaiah,1930,120
Isaiah,1931,103
Isaiah,1932,109
Isaiah,1933,105
Isaiah,1934,93
Isaiah,1935,97
Isaiah,1936,105
Isaiah,1937,114
Isaiah,1938,108
Isaiah,1939,84
Isaiah,1940,113
Isaiah,1941,114
Isaiah,1942,100
Isaiah,1943,111
Isaiah,1944,93
Isaiah,1945,116
Isaiah,1946,126
Isaiah,1947,133
Isaiah,1948,141
Isaiah,1949,145
Isaiah,1950,138
Isaiah,1951,132
Isaiah,1952,135
Isaiah,1953,114
Isaiah,1954,134
Isaiah,1955,119
Isaiah,1956,95
Isaiah,1957,120
Isaiah,1958,92
Isaiah,1959,99
Isaiah,1960,98
Isaiah,1961,93
Isaiah,1962,94
Isaiah,1963,63
Isaiah,1964,65
Isaiah,1965,69
Isaiah,1966,71
Isaiah,1967,55
Isaiah,1968,64
Isaiah,1969,58
Isaiah,1970,52
Isaiah,1971,85
Isaiah,1972,82
Isaiah,1973,86
Isaiah,1974,108
Isaiah,1975,135
Isaiah,1976,206
Isaiah,1977,254
Isaiah,1978,283
Isaiah,1979,296
Isaiah,1980,355
Isaiah,1981,426
Isaiah,1982,543
Isaiah,1983,561
Isaiah,1984,605
Isaiah,1985,637
Isaiah,1986,626
Isaiah,1987,829
Isaiah,1988,983
Isaiah,1989,1197
Isaiah,1990,1496
Isaiah,1991,1502
Isaiah,1992,1459
Isaiah,1993,1508
Isaiah,1994,1875
Isaiah,1995,3485
Isaiah,1996,5349
Isaiah,1997,6034
Isaiah,1998,6519
Isaiah,1999,7520
Isaiah,2000,8051
Isaiah,2001,8599
Isaiah,2002,8981
Isaiah,2003,8909
Isaiah,2004,9308
Isaiah,2005,9536
Isaiah,2006,10462
Isaiah,2007,10121
Isaiah,2008,9675
Isaiah,2009,9244
Isaiah,2010,8565
Isaiah,2011,8521
Isaiah,2012,8141
Isaiah,2013,7830
Isaiah,2014,7541
Israel,1880,17
Israel,1881,23
Israel,1882,22
Israel,1883,18
Israel,1884,25
Israel,1885,22
Israel,1886,17
Israel,1887,15
Israel,1888,23
Israel,1889,20
Israel,1890,18
Israel,1891,18
Israel,1892,20
Israel,1893,14
Israel,1894,12
Israel,1895,15
Israel,1896,27
Israel,1897,11
Israel,1898,17
Israel,1899,12
Israel,1900,20
Israel,1901,14
Israel,1902,24
Israel,1903,14
Israel,1904,30
Israel,1905,19
Israel,1906,19
Israel,1907,19
Israel,1908,24
Israel,1909,27
Israel,1910,29
Israel,1911,40
Israel,1912,75
Israel,1913,116
Israel,1914,100
Israel,1915,137
Israel,1916,120
Israel,1917,143
Israel,1918,162
Israel,1919,129
Israel,1920,135
Israel,1921,142
Israel,1922,162
Israel,1923,118
Israel,1924,105
Israel,1925,103
Israel,1926,94
Israel,1927,99
Israel,1928,74
Israel,1929,78
Israel,1930,101
Israel,1931,73
Israel,1932,66
Israel,1933,74
Israel,1934,73
Israel,1935,80
Israel,1936,80
Israel,1937,70
Israel,1938,84
Israel,1939,75
Israel,1940,73
Israel,1941,84
Israel,1942,65
Israel,1943,90
Israel,1944,82
Israel,1945,82
Israel,1946,107
Israel,1947,112
Israel,1948,123
Israel,1949,146
Israel,1950,142
Israel,1951,176
Israel,1952,177
Israel,1953,187
Israel,1954,162
Israel,1955,189
Israel,1956,198
Israel,1957,180
Israel,1958,227
Israel,1959,218
Israel,1960,232
Israel,1961,233
Israel,1962,230
Israel,1963,223
Israel,1964,242
Israel,1965,260
Israel,1966,292
Israel,1967,277
Israel,1968,334
Israel,1969,358
Israel,1970,423
Israel,1971,475
Israel,1972,491
Israel,1973,481
Israel,1974,528
Israel,1975,539
Israel,1976,570
Israel,1977,638
Israel,1978,598
Israel,1979,701
Israel,1980,679
Israel,1981,604
Israel,1982,644
Israel,1983,597
Israel,1984,599
Israel,1985,598
Israel,1986,616
Israel,1987,621
Israel,1988,665
Israel,1989,759
Israel,1990,807
Israel,1991,869
Israel,1992,935
Israel,1993,931
Israel,1994,993
Israel,1995,1006
Israel,1996,1088
Israel,1997,1190
Israel,1998,1324
Israel,1999,1304
Israel,2000,1422
Israel,2001,1377
Israel,2002,1328
Israel,2003,1398
Israel,2004,1665
Israel,2005,1694
Israel,2006,1956
Israel,2007,1992
Israel,2008,1876
Israel,2009,1809
Israel,2010,1663
Israel,2011,1644
Israel,2012,1478
Israel,2013,1512
Israel,2014,1579
Ivan,1880,28
Ivan,1881,18
Ivan,1882,25
Ivan,1883,29
Ivan,1884,27
Ivan,1885,26
Ivan,1886,34
Ivan,1887,26
Ivan,1888,32
Ivan,1889,47
Ivan,1890,38
Ivan,1891,42
Ivan,1892,54
Ivan,1893,50
Ivan,1894,57
Ivan,1895,49
Ivan,1896,72
Ivan,1897,70
Ivan,1898,80
Ivan,1899,59
Ivan,1900,90
Ivan,1901,60
Ivan,1902,71
Ivan,1903,70
Ivan,1904,73
Ivan,1905,83
Ivan,1906,80
Ivan,1907,96
Ivan,1908,95
Ivan,1909,111
Ivan,1910,109
Ivan,1911,137
Ivan,1912,339
Ivan,1913,316
Ivan,1914,445
Ivan,1915,667
Ivan,1916,728
Ivan,1917,765
Ivan,1918,759
Ivan,1919,702
Ivan,1920,791
Ivan,1921,829
Ivan,1922,755
Ivan,1923,792
Ivan,1924,793
Ivan,1925,761
Ivan,1926,772
Ivan,1927,769
Ivan,1928,772
Ivan,1929,656
Ivan,1930,676
Ivan,1931,646
Ivan,1932,628
Ivan,1933,533
Ivan,1934,612
Ivan,1935,587
Ivan,1936,512
Ivan,1937,555
Ivan,1938,526
Ivan,1939,523
Ivan,1940,547
Ivan,1941,496
Ivan,1942,486
Ivan,1943,547
Ivan,1944,454
Ivan,1945,439
Ivan,1946,476
Ivan,1947,518
Ivan,1948,466
Ivan,1949,462
Ivan,1950,471
Ivan,1951,419
Ivan,1952,498
Ivan,1953,461
Ivan,1954,497
Ivan,1955,569
Ivan,1956,626
Ivan,1957,576
Ivan,1958,619
Ivan,1959,611
Ivan,1960,605
Ivan,1961,675
Ivan,1962,679
Ivan,1963,656
Ivan,1964,614
Ivan,1965,637
Ivan,1966,629
Ivan,1967,610
Ivan,1968,645
Ivan,1969,650
Ivan,1970,682
Ivan,1971,707
Ivan,1972,700
Ivan,1973,570
Ivan,1974,665
Ivan,1975,735
Ivan,1976,668
Ivan,1977,803
Ivan,1978,743
Ivan,1979,808
Ivan,1980,916
Ivan,1981,1008
Ivan,1982,1098
Ivan,1983,1050
Ivan,1984,1013
Ivan,1985,1063
Ivan,1986,1222
Ivan,1987,1142
Ivan,1988,1341
Ivan,1989,1541
Ivan,1990,1767
Ivan,1991,1883
Ivan,1992,2150
Ivan,1993,2066
Ivan,1994,1868
Ivan,1995,1962
Ivan,1996,2103
Ivan,1997,2166
Ivan,1998,2246
Ivan,1999,2431
Ivan,2000,2538
Ivan,2001,2835
Ivan,2002,2818
Ivan,2003,3152
Ivan,2004,3473
Ivan,2005,3246
Ivan,2006,3313
Ivan,2007,3271
Ivan,2008,3108
Ivan,2009,2993
Ivan,2010,2772
Ivan,2011,3105
Ivan,2012,3228
Ivan,2013,2860
Ivan,2014,3059
Jace,1936,5
Jace,1941,9
Jace,1944,5
Jace,1950,5
Jace,1952,9
Jace,1954,8
Jace,1955,9
Jace,1956,66
Jace,1957,66
Jace,1958,93
Jace,1959,52
Jace,1960,43
Jace,1961,42
Jace,1962,36
Jace,1963,22
Jace,1964,24
Jace,1965,15
Jace,1966,17
Jace,1967,26
Jace,1968,33
Jace,1969,31
Jace,1970,28
Jace,1971,24
Jace,1972,41
Jace,1973,27
Jace,1974,52
Jace,1975,34
Jace,1976,39
Jace,1977,58
Jace,1978,57
Jace,1979,146
Jace,1980,90
Jace,1981,80
Jace,1982,114
Jace,1983,133
Jace,1984,140
Jace,1985,176
Jace,1986,216
Jace,1987,224
Jace,1988,235
Jace,1989,264
Jace,1990,338
Jace,1991,340
Jace,1992,351
Jace,1993,333
Jace,1994,331
Jace,1995,387
Jace,1996,479
Jace,1997,585
Jace,1998,694
Jace,1999,810
Jace,2000,961
Jace,2001,1005
Jace,2002,1096
Jace,2003,1357
Jace,2004,1517
Jace,2005,1822
Jace,2006,2169
Jace,2007,2050
Jace,2008,2209
Jace,2009,2366
Jace,2010,2697
Jace,2011,3757
Jace,2012,4739
Jace,2013,6415
Jace,2014,6296
Jack,1880,204
Jack,1881,197
Jack,1882,271
Jack,1883,242
Jack,1884,274
Jack,1885,295
Jack,1886,299
Jack,1887,251
Jack,1888,330
Jack,1889,327
Jack,1890,373
Jack,1891,291
Jack,1892,401
Jack,1893,406
Jack,1894,441
Jack,1895,485
Jack,1896,544
Jack,1897,497
Jack,1898,633
Jack,1899,590
Jack,1900,1058
Jack,1901,645
Jack,1902,753
Jack,1903,831
Jack,1904,916
Jack,1905,913
Jack,1906,886
Jack,1907,1025
Jack,1908,1092
Jack,1909,1150
Jack,1910,1591
Jack,1911,1678
Jack,1912,2890
Jack,1913,3557
Jack,1914,4508
Jack,1915,5785
Jack,1916,6205
Jack,1917,6924
Jack,1918,8382
Jack,1919,8320
Jack,1920,9660
Jack,1921,10815
Jack,1922,10909
Jack,1923,11256
Jack,1924,11996
Jack,1925,12106
Jack,1926,12288
Jack,1927,12878
Jack,1928,12584
Jack,1929,12242
Jack,1930,12522
Jack,1931,11564
Jack,1932,10762
Jack,1933,9886
Jack,1934,10030
Jack,1935,9470
Jack,1936,8879
Jack,1937,8217
Jack,1938,8175
Jack,1939,7338
Jack,1940,7065
Jack,1941,6974
Jack,1942,7382
Jack,1943,7425
Jack,1944,7275
Jack,1945,6873
Jack,1946,7821
Jack,1947,8532
Jack,1948,7634
Jack,1949,7152
Jack,1950,6860
Jack,1951,7009
Jack,1952,6942
Jack,1953,6556
Jack,1954,6483
Jack,1955,6218
Jack,1956,6068
Jack,1957,6036
Jack,1958,5315
Jack,1959,5040
Jack,1960,4933
Jack,1961,4656
Jack,1962,4183
Jack,1963,3831
Jack,1964,3823
Jack,1965,3226
Jack,1966,2973
Jack,1967,2801
Jack,1968,2711
Jack,1969,2632
Jack,1970,2592
Jack,1971,2379
Jack,1972,1917
Jack,1973,1862
Jack,1974,1661
Jack,1975,1751
Jack,1976,1682
Jack,1977,1690
Jack,1978,1596
Jack,1979,1603
Jack,1980,1640
Jack,1981,1618
Jack,1982,1635
Jack,1983,1541
Jack,1984,1488
Jack,1985,1534
Jack,1986,1518
Jack,1987,1664
Jack,1988,1659
Jack,1989,1719
Jack,1990,1831
Jack,1991,1954
Jack,1992,2075
Jack,1993,2421
Jack,1994,2781
Jack,1995,3450
Jack,1996,4250
Jack,1997,4990
Jack,1998,6385
Jack,1999,7392
Jack,2000,8128
Jack,2001,8159
Jack,2002,9009
Jack,2003,9330
Jack,2004,9605
Jack,2005,10913
Jack,2006,10857
Jack,2007,10682
Jack,2008,9906
Jack,2009,9031
Jack,2010,8521
Jack,2011,8180
Jack,2012,7934
Jack,2013,8561
Jack,2014,8694
Jackie,1899,9
Jackie,1900,12
Jackie,1901,7
Jackie,1902,6
Jackie,1903,12
Jackie,1904,25
Jackie,1905,9
Jackie,1906,14
Jackie,1907,15
Jackie,1908,28
Jackie,1909,32
Jackie,1910,48
Jackie,1911,35
Jackie,1912,58
Jackie,1913,54
Jackie,1914,66
Jackie,1915,75
Jackie,1916,80
Jackie,1917,95
Jackie,1918,142
Jackie,1919,150
Jackie,1920,183
Jackie,1921,180
Jackie,1922,234
Jackie,1923,294
Jackie,1924,483
Jackie,1925,544
Jackie,1926,694
Jackie,1927,938
Jackie,1928,1041
Jackie,1929,1293
Jackie,1930,1599
Jackie,1931,1752
Jackie,1932,1987
Jackie,1933,2041
Jackie,1934,2422
Jackie,1935,2705
Jackie,1936,2761
Jackie,1937,2712
Jackie,1938,3004
Jackie,1939,2903
Jackie,1940,2870
Jackie,1941,3058
Jackie,1942,3071
Jackie,1943,3131
Jackie,1944,2891
Jackie,1945,2753
Jackie,1946,3258
Jackie,1947,3648
Jackie,1948,3299
Jackie,1949,3234
Jackie,1950,3197
Jackie,1951,3514
Jackie,1952,3575
Jackie,1953,3694
Jackie,1954,3687
Jackie,1955,3794
Jackie,1956,3846
Jackie,1957,4066
Jackie,1958,4166
Jackie,1959,4196
Jackie,1960,4357
Jackie,1961,5563
Jackie,1962,4776
Jackie,1963,3877
Jackie,1964,4218
Jackie,1965,3330
Jackie,1966,2719
Jackie,1967,2489
Jackie,1968,2308
Jackie,1969,2074
Jackie,1970,2124
Jackie,1971,1951
Jackie,1972,1701
Jackie,1973,1569
Jackie,1974,1505
Jackie,1975,1473
Jackie,1976,1292
Jackie,1977,1314
Jackie,1978,1174
Jackie,1979,1128
Jackie,1980,1137
Jackie,1981,1107
Jackie,1982,1133
Jackie,1983,1005
Jackie,1984,833
Jackie,1985,885
Jackie,1986,778
Jackie,1987,827
Jackie,1988,780
Jackie,1989,768
Jackie,1990,717
Jackie,1991,649
Jackie,1992,578
Jackie,1993,524
Jackie,1994,462
Jackie,1995,399
Jackie,1996,451
Jackie,1997,388
Jackie,1998,374
Jackie,1999,371
Jackie,2000,341
Jackie,2001,312
Jackie,2002,312
Jackie,2003,282
Jackie,2004,267
Jackie,2005,243
Jackie,2006,237
Jackie,2007,263
Jackie,2008,241
Jackie,2009,235
Jackie,2010,179
Jackie,2011,219
Jackie,2012,211
Jackie,2013,147
Jackie,2014,198
Jackson,1880,46
Jackson,1881,28
Jackson,1882,49
Jackson,1883,34
Jackson,1884,33
Jackson,1885,29
Jackson,1886,43
Jackson,1887,31
Jackson,1888,36
Jackson,1889,42
Jackson,1890,25
Jackson,1891,31
Jackson,1892,32
Jackson,1893,28
Jackson,1894,32
Jackson,1895,32
Jackson,1896,32
Jackson,1897,42
Jackson,1898,26
Jackson,1899,31
Jackson,1900,60
Jackson,1901,24
Jackson,1902,40
Jackson,1903,34
Jackson,1904,49
Jackson,1905,36
Jackson,1906,33
Jackson,1907,52
Jackson,1908,38
Jackson,1909,38
Jackson,1910,51
Jackson,1911,46
Jackson,1912,91
Jackson,1913,107
Jackson,1914,149
Jackson,1915,175
Jackson,1916,177
Jackson,1917,206
Jackson,1918,216
Jackson,1919,235
Jackson,1920,233
Jackson,1921,246
Jackson,1922,225
Jackson,1923,270
Jackson,1924,228
Jackson,1925,256
Jackson,1926,231
Jackson,1927,199
Jackson,1928,244
Jackson,1929,202
Jackson,1930,216
Jackson,1931,188
Jackson,1932,167
Jackson,1933,155
Jackson,1934,175
Jackson,1935,169
Jackson,1936,167
Jackson,1937,158
Jackson,1938,157
Jackson,1939,161
Jackson,1940,167
Jackson,1941,176
Jackson,1942,196
Jackson,1943,205
Jackson,1944,177
Jackson,1945,168
Jackson,1946,177
Jackson,1947,187
Jackson,1948,178
Jackson,1949,158
Jackson,1950,165
Jackson,1951,161
Jackson,1952,162
Jackson,1953,131
Jackson,1954,117
Jackson,1955,128
Jackson,1956,120
Jackson,1957,130
Jackson,1958,120
Jackson,1959,118
Jackson,1960,117
Jackson,1961,94
Jackson,1962,105
Jackson,1963,112
Jackson,1964,103
Jackson,1965,108
Jackson,1966,82
Jackson,1967,95
Jackson,1968,110
Jackson,1969,88
Jackson,1970,110
Jackson,1971,114
Jackson,1972,113
Jackson,1973,141
Jackson,1974,131
Jackson,1975,141
Jackson,1976,178
Jackson,1977,202
Jackson,1978,212
Jackson,1979,265
Jackson,1980,284
Jackson,1981,299
Jackson,1982,272
Jackson,1983,272
Jackson,1984,266
Jackson,1985,289
Jackson,1986,296
Jackson,1987,341
Jackson,1988,394
Jackson,1989,501
Jackson,1990,797
Jackson,1991,1176
Jackson,1992,1369
Jackson,1993,1546
Jackson,1994,1939
Jackson,1995,2170
Jackson,1996,2656
Jackson,1997,3134
Jackson,1998,3875
Jackson,1999,5006
Jackson,2000,5918
Jackson,2001,6852
Jackson,2002,8176
Jackson,2003,8736
Jackson,2004,9041
Jackson,2005,9606
Jackson,2006,10919
Jackson,2007,11689
Jackson,2008,11654
Jackson,2009,12132
Jackson,2010,11827
Jackson,2011,12411
Jackson,2012,12478
Jackson,2013,12569
Jackson,2014,12146
Jaclyn,1923,7
Jaclyn,1924,5
Jaclyn,1926,8
Jaclyn,1927,11
Jaclyn,1928,8
Jaclyn,1929,8
Jaclyn,1930,9
Jaclyn,1931,23
Jaclyn,1932,15
Jaclyn,1933,19
Jaclyn,1934,17
Jaclyn,1935,13
Jaclyn,1936,19
Jaclyn,1937,21
Jaclyn,1938,24
Jaclyn,1939,19
Jaclyn,1940,24
Jaclyn,1941,21
Jaclyn,1942,26
